,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
312,1683986839.467372,8.847408e-11,1683986839.443181,6.636689209825311e-07
313,1683986839.667405,2.445405e-10,1683986839.643239,1.254926983795043e-07
314,1683986839.867211,-1.049129e-12,1683986839.843337,5.376387262935588e-07
315,1683986840.066755,2.94317e-11,1683986840.043552,-1.4199767608e-09
316,1683986840.266833,3.654631e-10,1683986840.243315,5.89699305406388e-08
317,1683986840.466525,3.778755e-10,1683986840.443109,6.58928053113958e-07
318,1683986840.666698,8.541879e-10,1683986840.64358,5.350629110090889e-07
319,1683986840.866675,8.430292e-11,1683986840.84347,8.56448399914e-07
320,1683986841.066621,3.021992e-10,1683986841.043536,6.26023823685185e-08
321,1683986841.266445,1.297807e-10,1683986841.243463,6.123742956111144e-07
322,1683986841.465648,1.356064e-09,1683986841.443374,3.218352687535973e-07
323,1683986841.665695,5.183582e-10,1683986841.64309,9.502863695972533e-07
324,1683986841.865384,2.086073e-10,1683986841.843313,6.283274279122342e-07
325,1683986842.065878,3.21448e-11,1683986842.043427,3.815298034717254e-07
326,1683986842.265767,4.235628e-11,1683986842.243237,3.74272699455305e-08
327,1683986842.465163,4.268862e-10,1683986842.443501,3.10156392816e-09
328,1683986842.665204,1.433192e-10,1683986842.643306,7.213004011279052e-07
329,1683986842.865776,2.556752e-11,1683986842.843785,3.459762653632728e-07
330,1683986843.065022,1.63027e-11,1683986843.043314,-9.2197514478414e-09
331,1683986843.264744,3.403055e-10,1683986843.243698,-1.44491289942365e-08
332,1683986843.464467,8.516736e-10,1683986843.44377,5.771286606061205e-07
333,1683986843.664454,8.293854e-10,1683986843.643326,7.851982839185781e-07
334,1683986843.864535,9.682536e-10,1683986843.843399,7.577971161048041e-07
335,1683986844.064245,9.728092e-10,1683986844.044199,9.128229703051858e-07
336,1683986844.263875,3.879099e-10,1683986844.244101,7.27102560054531e-07
337,1683986844.463987,1.187996e-09,1683986844.443801,6.60523868668521e-07
338,1683986844.681197,7.481297e-10,1683986844.643878,8.509714684132495e-07
339,1683986844.881239,3.946408e-11,1683986844.843941,8.402395008502856e-07
340,1683986845.081203,6.47879e-10,1683986845.043166,9.78482765248059e-08
